产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品url
NikeLab Collection Beanie,922172-222,￥249,￥0,中橄榄绿/帆布橄榄绿,['all'],"['外观出众，理想佳选', 'NikeLab Collection Beanie 男/女针织帽外观设计简洁利落，为你缔造柔软保暖的舒适佩戴体验。', '其他细节', '羊毛与腈纶混纺而成的罗纹针织面料，弹性出众，舒适贴合', '\n', '简洁利落的内衬收边设计，带来柔顺触感', '产品细节', 'Futura 90 标志标签', '外层面料/内层面料：70% 腈纶/30% 羊毛', '手洗', '显示颜色： 中橄榄绿/帆布橄榄绿', '款式： 922172-222', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。', '\n']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/d3pztxyeckjoldds4tl7/nikelab-collection-beanie-男-女针织帽-pvTjoK8D.jpg'],男/女针织帽,31,女子,2,https://www.nike.com/cn/t/nikelab-collection-beanie-%E7%94%B7-%E5%A5%B3%E9%92%88%E7%BB%87%E5%B8%BD-pvTjoK8D
Nike Sportswear Pro Swoosh,639534-011,￥199,￥0,黑/松绿/黑/白色,['all'],"['现代风范，专属舒适体验', 'Nike Sportswear Pro Swoosh 可调节运动帽依托平檐设计与 3D 刺绣元素，革新演绎经典运动风范，结合按扣式扣带设计，可供打造个性化专属贴合效果。', '其他细节', '六片式拼接设计搭配衬里镶边，塑就舒适穿戴感受', '刺绣孔眼提升透气效果', '可调节背面按扣，打造专属贴合感', '产品细节', '正面添加刺绣 Swoosh 标志', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/松绿/黑/白色', '款式： 639534-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kt7iszd9oudwmglhw1yv/sportswear-pro-swoosh-可调节运动帽-48k3bx.jpg'],可调节运动帽,32,女子,2,https://www.nike.com/cn/t/sportswear-pro-swoosh-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-48k3bx
NikeLab,AO1392-250,￥249,￥0,砖棕/白色,['all'],"['针织细节，出色保暖', 'NikeLab 针织帽采用羊毛混纺针织打造，结合经典设计，打造保暖舒适的穿着体验。', '产品细节', '面料/里料：50% 腈纶/50% 羊毛', '手洗', '显示颜色： 砖棕/白色', '款式： AO1392-250', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/iyvmwytlogjpf6qp5p6q/nikelab-针织帽-lxfCcP.jpg'],针织帽,33,女子,2,https://www.nike.com/cn/t/nikelab-%E9%92%88%E7%BB%87%E5%B8%BD-lxfCcP/AO1392-250
NikeLab,AO1392-010,￥249,￥0,黑/白色,['all'],"['针织细节，出色保暖', 'NikeLab 针织帽采用羊毛混纺针织打造，结合经典设计，打造保暖舒适的穿着体验。', '产品细节', '面料/里料：50% 腈纶/50% 羊毛', '手洗', '显示颜色： 黑/白色', '款式： AO1392-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/scy4ywstpqacmouuiomi/nikelab-针织帽-lxfCcP.jpg'],针织帽,33,女子,2,https://www.nike.com/cn/t/nikelab-%E9%92%88%E7%BB%87%E5%B8%BD-lxfCcP/AO1392-010
Nike Sportswear,925422-010,￥249,￥0,黑/冷灰/金属银,['all'],"['舒适御寒', 'Nike Sportswear 针织帽采用柔软面料和翻边设计，在寒冷时节为你缔造温暖舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：77% 腈纶/23% 羊毛', '手洗', '显示颜色： 黑/冷灰/金属银', '款式： 925422-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zzsuprpu8ls0pr2nnbwy/sportswear-针织帽-lg6P5j.jpg'],针织帽,34,女子,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-lg6P5j
巴黎圣日耳曼,AO8593-410,￥199,￥0,深藏青/挑战红,['all'],"['彰显球队风采', '巴黎圣日耳曼针织帽采用柔软针织面料，巧搭球队细节，在冷天中为你营造温暖舒适感受。', '其他细节', '产品细节', '产品细节', '顶部绒球', '面料：95% 腈纶/4% 锦纶/1% 其他纤维', '手洗', '显示颜色： 深藏青/挑战红', '款式： AO8593-410', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xmsnj0vkugp2i0yfrbog/巴黎圣日耳曼针织帽-1ttqbH.jpg'],针织帽,36,女子,2,https://www.nike.com/cn/t/%E5%B7%B4%E9%BB%8E%E5%9C%A3%E6%97%A5%E8%80%B3%E6%9B%BC%E9%92%88%E7%BB%87%E5%B8%BD-1ttqbH
Nike Sportswear True AF-1,891298-454,￥199,￥0,军械深海蓝/黑,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 军械深海蓝/黑', '款式： 891298-454', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击此', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nfjoiwkumtsplrmlemlz/sportswear-true-af-1-可调节运动帽-moTBd2Rw.jpg'],可调节运动帽,37,女子,2,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-moTBd2Rw/891298-454
Nike Sportswear True AF-1,891298-011,￥199,￥0,黑/荧光黄,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/荧光黄', '款式： 891298-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击此', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/avsv54aqrgosdsefu6tm/sportswear-true-af-1-可调节运动帽-moTBd2Rw.jpg'],可调节运动帽,37,女子,2,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-moTBd2Rw/891298-011
Nike Sportswear Classic99 Futura Snapback,AV6720-014,￥199,￥0,黑/荧光黄,['all'],"['经典外观，透气设计', 'Nike Sportswear Classic99 Futura Snapback 可调节运动帽采用刺绣孔眼和 6 片式拼接设计，带来经典透气外观。', '其他细节', '六片式拼接设计，缔造经典外观', '刺绣孔眼提升透气效果', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ot0vogdvm82ajbwrcoma/sportswear-classic99-futura-snapback-可调节运动帽-n8dwGC.jpg'],可调节运动帽,38,女子,2,https://www.nike.com/cn/t/sportswear-classic99-futura-snapback-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-n8dwGC
Nike Sportswear,925422-028,￥249,￥0,大气灰/波斯紫/金属银,['all'],"['舒适御寒', 'Nike Sportswear 针织帽采用柔软面料和翻边设计，在寒冷时节为你缔造温暖舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：77% 腈纶/23% 羊毛', '手洗', '显示颜色： 大气灰/波斯紫/金属银', '款式： 925422-028', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/lmv6iiqln7daoaxo0nbq/sportswear-针织帽-lfzVs2.jpg'],针织帽,39,女子,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-lfzVs2/925422-028
Nike Sportswear,925422-478,￥249,￥0,空间蓝/波斯紫/金属银,['all'],"['舒适御寒', 'Nike Sportswear 针织帽采用柔软面料和翻边设计，在寒冷时节为你缔造温暖舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：77% 腈纶/23% 羊毛', '手洗', '显示颜色： 空间蓝/波斯紫/金属银', '款式： 925422-478', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nqyzdyzxgk8jjykzkncv/sportswear-针织帽-lfzVs2.jpg'],针织帽,39,女子,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-lfzVs2/925422-478
Nike AeroBill Pro,891286-010,￥249,￥0,黑/黑/白色,['all'],"['透气舒适', 'Nike AeroBill Pro 可调节运动帽采用穿孔拼接和可调式设计，打造凉爽的个性化舒适体验。', '其他细节', '产品细节', '产品细节', '面料/拼接背面部分：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。', '手洗', '显示颜色： 黑/黑/白色', '款式： 891286-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jnh3xj5cb2jvgpdrnmyo/aerobill-pro-可调节运动帽-bPsXxb.jpg'],可调节运动帽,40,女子,2,https://www.nike.com/cn/t/aerobill-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-bPsXxb/891286-010
Nike AeroBill Pro,891286-325,￥249,￥0,军裤卡其/帆布橄榄绿/黑,['all'],"['透气舒适', 'Nike AeroBill Pro 可调节运动帽采用穿孔拼接和可调式设计，打造凉爽的个性化舒适体验。', '其他细节', '产品细节', '产品细节', '面料/拼接背面部分：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。', '手洗', '显示颜色： 军裤卡其/帆布橄榄绿/黑', '款式： 891286-325', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jzlnzfs95fockj8hxnah/aerobill-pro-可调节运动帽-bPsXxb.jpg'],可调节运动帽,40,女子,2,https://www.nike.com/cn/t/aerobill-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-bPsXxb/891286-325
巴萨,AO8589-455,￥199,￥0,深宝蓝/贵族红,['all'],"['彰显球队风采', '巴萨针织帽采用柔软针织面料，巧搭球队细节，在冷天中为你营造温暖舒适感受。', '其他细节', '产品细节', '产品细节', '顶部绒球', '面料：95% 腈纶/4% 锦纶/1% 其他纤维', '手洗', '显示颜色： 深宝蓝/贵族红', '款式： AO8589-455', '\xa0', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/pivgaudbbkmyv7ye8t0x/巴萨针织帽-2hbDP6.jpg'],针织帽,41,女子,2,https://www.nike.com/cn/t/%E5%B7%B4%E8%90%A8%E9%92%88%E7%BB%87%E5%B8%BD-2hbDP6
切尔西,AO8588-495,￥199,￥0,灯草蓝/灯草蓝,['all'],"['彰显球队风采', '切尔西针织帽采用柔软针织面料，巧搭球队细节，在冷天中为你营造温暖舒适感受。', '其他细节', '产品细节', '产品细节', '顶部绒球', '面料：95% 腈纶/4% 锦纶/1% 其他纤维', '手洗', '显示颜色： 灯草蓝/灯草蓝', '款式： AO8588-495', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/uoz8jgpd52b4m708o9z4/切尔西针织帽-QQbv64.jpg'],针织帽,42,女子,2,https://www.nike.com/cn/t/%E5%88%87%E5%B0%94%E8%A5%BF%E9%92%88%E7%BB%87%E5%B8%BD-QQbv64
Nike Sportswear Heritage86,AA9969-478,￥199,￥0,空间蓝/哈瓦那红/哈瓦那红/白色,['all'],"['柔软耐穿，斜纹设计，出众包覆', 'Nike Sportswear Heritage86\xa0女子可调节运动帽采用斜纹棉料，营造非凡舒适感受。背面可调节设计，打造专属贴合感。', '其他细节', '产品细节', '产品细节', '面料：100% 棉。下帽檐：100% 聚酯纤维。前片里料：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 空间蓝/哈瓦那红/哈瓦那红/白色', '款式： AA9969-478', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bmxkiyucgllglsefeiq0/sportswear-heritage86-女子可调节运动帽-pXbqGC.jpg'],女子可调节运动帽,43,女子,2,https://www.nike.com/cn/t/sportswear-heritage86-%E5%A5%B3%E5%AD%90%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-pXbqGC
Nike Sportswear Futura Heritage 86,942212-327,￥179,￥229,军裤卡其/黑,['all'],"['专属舒适', 'Nike Sportswear Futura Heritage 86 可调节运动帽采用耐用六片式拼接和可调节扣合设计，打造专属贴合感。', '其他细节', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 军裤卡其/黑', '款式： 942212-327', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mmfmmmzs0nxbjotxa3bo/sportswear-futura-heritage-86-可调节运动帽-2t5qrH.jpg'],可调节运动帽,44,女子,2,https://www.nike.com/cn/t/sportswear-futura-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-2t5qrH/942212-327
Nike Sportswear Futura Heritage 86,942212-060,￥179,￥199,煤黑/黑,['all'],"['专属舒适', 'Nike Sportswear Futura Heritage 86 可调节运动帽采用耐用六片式拼接和可调节扣合设计，打造专属贴合感。', '其他细节', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 煤黑/黑', '款式： 942212-060', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kc3alw8cq13l5zpts0c4/sportswear-futura-heritage-86-可调节运动帽-2t5qrH.jpg'],可调节运动帽,44,女子,2,https://www.nike.com/cn/t/sportswear-futura-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-2t5qrH/942212-060
Nike Sportswear Air True,805063-100,￥159,￥199,白色/白色/黑,['all'],"['酷爽包覆', 'Nike Sportswear Air True 按扣式运动帽采用透气面料，结合刺绣孔眼设计，助你保持干爽舒适。', '其他细节', '刺绣孔眼提升透气效果', '按扣式扣带设计，打造可调节的个性化贴合感', '六片式拼接设计，缔造经典舒适感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/白色/黑', '款式： 805063-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/adpbubl9lyt3k9iomh9g/sportswear-air-true-按扣式运动帽-QTz3zx.jpg'],按扣式运动帽,45,女子,2,https://www.nike.com/cn/t/sportswear-air-true-%E6%8C%89%E6%89%A3%E5%BC%8F%E8%BF%90%E5%8A%A8%E5%B8%BD-QTz3zx
Nike Sportswear Pro Swoosh,639534-618,￥159,￥199,热恋红/松绿/黑/白色,['all'],"['现代风范，专属舒适体验', 'Nike Sportswear Pro Swoosh 可调节运动帽依托平檐设计与 3D 刺绣元素，革新演绎经典运动风范，结合按扣式扣带设计，可供打造个性化专属贴合效果。', '其他细节', '六片式拼接设计搭配衬里镶边，塑就舒适穿戴感受', '刺绣孔眼提升透气效果', '可调节背面按扣，打造专属贴合感', '产品细节', '正面添加刺绣 Swoosh 标志', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 热恋红/松绿/黑/白色', '款式： 639534-618', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/a82frxyuzinjp12oduuh/sportswear-pro-swoosh-可调节运动帽-PLczM3.jpg'],可调节运动帽,46,女子,2,https://www.nike.com/cn/t/sportswear-pro-swoosh-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-PLczM3
Nike Sportswear H86,891282-010,￥159,￥199,黑/金属银,['all'],"['经典舒适', 'Nike Sportswear H86 可调节运动帽采用经典六片式拼接和可调式背面扣带设计，缔造专属舒适感。', '其他细节', '六片式拼接设计，经久耐用', '可调式背面扣带，定制专属舒适感', '刺绣孔眼设计，有效增强透气性', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mwd5xnh2mv2ttyos171y/sportswear-h86-可调节运动帽-Q2L8S7.jpg'],可调节运动帽,47,女子,2,https://www.nike.com/cn/t/sportswear-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Q2L8S7/891282-010
Nike Sportswear H86,891282-454,￥159,￥199,军械深海蓝/金属银,['all'],"['经典舒适', 'Nike Sportswear H86 可调节运动帽采用经典六片式拼接和可调式背面扣带设计，缔造专属舒适感。', '其他细节', '六片式拼接设计，经久耐用', '可调式背面扣带，定制专属舒适感', '刺绣孔眼设计，有效增强透气性', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ttc6rgqdaoghpfxtobie/sportswear-h86-可调节运动帽-Q2L8S7.jpg'],可调节运动帽,47,女子,2,https://www.nike.com/cn/t/sportswear-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Q2L8S7/891282-454
Nike,HA5227-540,￥199,￥0,灯草紫,['all'],"['柔软保暖', 'Nike\xa0儿童童帽和手套套装采用合成材质打造，缔造柔软舒适感受。手套兼容触屏功能，戴着手套亦可轻松使用触屏设备。', '其他细节', '合成材质，柔软保暖', '指尖搭配特殊设计，戴着手套亦可轻松使用触屏设备', '\n', '产品细节', '面料：100%\xa0腈纶', '手洗', '显示颜色： 灯草紫', '款式： HA5227-540', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/z20uszdnv2roq9azt8lp/儿童童帽和手套套装-qg3xjd.jpg'],儿童童帽和手套套装,3,男孩,3,https://www.nike.com/cn/t/%E5%84%BF%E7%AB%A5%E7%AB%A5%E5%B8%BD%E5%92%8C%E6%89%8B%E5%A5%97%E5%A5%97%E8%A3%85-qg3xjd
Nike,HA5227-540,￥199,￥0,灯草紫,['all'],"['柔软保暖', 'Nike\xa0儿童童帽和手套套装采用合成材质打造，缔造柔软舒适感受。手套兼容触屏功能，戴着手套亦可轻松使用触屏设备。', '其他细节', '合成材质，柔软保暖', '指尖搭配特殊设计，戴着手套亦可轻松使用触屏设备', '\n', '产品细节', '面料：100%\xa0腈纶', '手洗', '显示颜色： 灯草紫', '款式： HA5227-540', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/z20uszdnv2roq9azt8lp/儿童童帽和手套套装-qg3xjd.jpg'],儿童童帽和手套套装,3,女孩,4,https://www.nike.com/cn/t/%E5%84%BF%E7%AB%A5%E7%AB%A5%E5%B8%BD%E5%92%8C%E6%89%8B%E5%A5%97%E5%A5%97%E8%A3%85-qg3xjd
